Dato;Region;FG;Faregrad;Hovedskredproblem;Skredproblem;Skredproblem
2016-12-24;Ofoten;3;3 Betydelig;Nysnøflak;
2016-12-25;Ofoten;2;2 Moderat;Fokksnø;
2016-12-26;Ofoten;3;3 Betydelig;Nysnøflak;
2016-12-27;Ofoten;3;3 Betydelig;Nysnøflak;
2016-12-28;Ofoten;3;3 Betydelig;Nysnøflak;Våte løssnøskred ;
2016-12-29;Ofoten;2;2 Moderat;Nysnøflak;
2016-12-30;Ofoten;3;3 Betydelig;Våte flakskred;Nysnøflak;
2016-12-31;Ofoten;3;3 Betydelig;Nysnøflak;
2017-01-01;Ofoten;2;2 Moderat;Fokksnø;
2017-01-02;Ofoten;2;2 Moderat;Fokksnø;Nysnøflak;
2017-01-03;Ofoten;3;3 Betydelig;Fokksnø;
2017-01-04;Ofoten;2;2 Moderat;Fokksnø;
2017-01-05;Ofoten;2;2 Moderat;Fokksnø;
2017-01-06;Ofoten;3;3 Betydelig;Nysnøflak;
2017-01-07;Ofoten;3;3 Betydelig;Nysnøflak;
2017-01-08;Ofoten;3;3 Betydelig;Nysnøflak;
2017-01-09;Ofoten;3;3 Betydelig;Nysnøflak;
2017-01-10;Ofoten;3;3 Betydelig;Nysnøflak;
2017-01-11;Ofoten;2;2 Moderat;Fokksnø;
2017-01-12;Ofoten;2;2 Moderat;Fokksnø;
2017-01-13;Ofoten;2;2 Moderat;Fokksnø;
2017-01-14;Ofoten;2;2 Moderat;Nysnøflak;
2017-01-15;Ofoten;2;2 Moderat;Nysnøflak;
2017-01-16;Ofoten;2;2 Moderat;Fokksnø;
2017-01-17;Ofoten;3;3 Betydelig;Fokksnø;
2017-01-18;Ofoten;3;3 Betydelig;Fokksnø;Våte løssnøskred ;
2017-01-19;Ofoten;3;3 Betydelig;Fokksnø;
2017-01-20;Ofoten;3;3 Betydelig;Fokksnø;
2017-01-21;Ofoten;3;3 Betydelig;Fokksnø;Våte flakskred;
2017-01-22;Ofoten;3;3 Betydelig;Våte flakskred;Fokksnø;
2017-01-23;Ofoten;3;3 Betydelig;Fokksnø;
2017-01-24;Ofoten;3;3 Betydelig;Nysnøflak;
2017-01-25;Ofoten;4;4 Stor;Våte flakskred;Fokksnø;
2017-01-26;Ofoten;4;4 Stor;Våte flakskred;Fokksnø;
2017-01-27;Ofoten;3;3 Betydelig;Glideskred;
2017-01-28;Ofoten;2;2 Moderat;Glideskred;
2017-01-29;Ofoten;3;3 Betydelig;Nysnøflak;Nysnøflak;
2017-01-30;Ofoten;3;3 Betydelig;Nysnøflak;Fokksnø;
2017-01-31;Ofoten;2;2 Moderat;Fokksnø;
2017-02-01;Ofoten;2;2 Moderat;Fokksnø;
2017-02-02;Ofoten;2;2 Moderat;Fokksnø;
2017-02-03;Ofoten;2;2 Moderat;Fokksnø;
2017-02-04;Ofoten;2;2 Moderat;Fokksnø;
2017-02-05;Ofoten;2;2 Moderat;Fokksnø;
2017-02-06;Ofoten;2;2 Moderat;Fokksnø;
2017-02-07;Ofoten;2;2 Moderat;Fokksnø;
2017-02-08;Ofoten;2;2 Moderat;Fokksnø;
2017-02-09;Ofoten;2;2 Moderat;Fokksnø;
2017-02-10;Ofoten;2;2 Moderat;Fokksnø;
2017-02-11;Ofoten;2;2 Moderat;Vedvarende svakt lag;
2017-02-12;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Våte løssnøskred ;
2017-02-13;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Våte løssnøskred ;
2017-02-14;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2017-02-15;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2017-02-16;Ofoten;2;2 Moderat;Nysnøflak;Vedvarende svakt lag;
2017-02-17;Ofoten;3;3 Betydelig;Fokksnø;
2017-02-18;Ofoten;3;3 Betydelig;Fokksnø;
2017-02-19;Ofoten;3;3 Betydelig;Fokksnø;
2017-02-20;Ofoten;3;3 Betydelig;Fokksnø;
2017-02-21;Ofoten;3;3 Betydelig;Fokksnø;
2017-02-22;Ofoten;2;2 Moderat;Fokksnø;
2017-02-23;Ofoten;2;2 Moderat;Fokksnø;
2017-02-24;Ofoten;2;2 Moderat;Nysnøflak;
2017-02-25;Ofoten;3;3 Betydelig;Fokksnø;
2017-02-26;Ofoten;3;3 Betydelig;Fokksnø;
2017-02-27;Ofoten;3;3 Betydelig;Fokksnø;
2017-02-28;Ofoten;3;3 Betydelig;Fokksnø;
2017-03-01;Ofoten;2;2 Moderat;Fokksnø;
2017-03-02;Ofoten;2;2 Moderat;Fokksnø;
2017-03-03;Ofoten;2;2 Moderat;Fokksnø;
2017-03-04;Ofoten;2;2 Moderat;Fokksnø;
2017-03-05;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2017-03-06;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2017-03-07;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2017-03-08;Ofoten;2;2 Moderat;Vedvarende svakt lag;Fokksnø;
2017-03-09;Ofoten;2;2 Moderat;Vedvarende svakt lag;Vedvarende svakt lag;
2017-03-10;Ofoten;2;2 Moderat;Nysnøflak;Vedvarende svakt lag;
2017-03-11;Ofoten;3;3 Betydelig;Nysnøflak;Vedvarende svakt lag;
2017-03-12;Ofoten;3;3 Betydelig;Nysnøflak;Vedvarende svakt lag;
2017-03-13;Ofoten;3;3 Betydelig;Nysnøflak;Vedvarende svakt lag;
2017-03-14;Ofoten;3;3 Betydelig;Fokksnø;Vedvarende svakt lag;
2017-03-15;Ofoten;3;3 Betydelig;Fokksnø;Vedvarende svakt lag;
2017-03-16;Ofoten;3;3 Betydelig;Fokksnø;Vedvarende svakt lag;Våte løssnøskred ;
2017-03-17;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2017-03-18;Ofoten;2;2 Moderat;Fokksnø;
2017-03-19;Ofoten;2;2 Moderat;Fokksnø;
2017-03-20;Ofoten;3;3 Betydelig;Fokksnø;
2017-03-21;Ofoten;3;3 Betydelig;Fokksnø;
2017-03-22;Ofoten;2;2 Moderat;Fokksnø;
2017-03-23;Ofoten;2;2 Moderat;Nysnøflak;
2017-03-24;Ofoten;2;2 Moderat;Nysnøflak;
2017-03-25;Ofoten;3;3 Betydelig;Våte flakskred;Fokksnø;
2017-03-26;Ofoten;4;4 Stor;Fokksnø;Våte løssnøskred ;
2017-03-27;Ofoten;3;3 Betydelig;Fokksnø;
2017-03-28;Ofoten;3;3 Betydelig;Nysnøflak;
2017-03-29;Ofoten;3;3 Betydelig;Nysnøflak;
2017-03-30;Ofoten;3;3 Betydelig;Fokksnø;
2017-03-31;Ofoten;3;3 Betydelig;Fokksnø;
2017-04-01;Ofoten;2;2 Moderat;Fokksnø;
2017-04-02;Ofoten;2;2 Moderat;Fokksnø;
2017-04-03;Ofoten;4;4 Stor;Våte flakskred;Nysnøflak;
2017-04-04;Ofoten;4;4 Stor;Våte flakskred;Nysnøflak;Vedvarende svakt lag;
2017-04-05;Ofoten;3;3 Betydelig;Nysnøflak;Dypt vedvarende svakt lag;
2017-04-06;Ofoten;2;2 Moderat;Nysnøflak;Dypt vedvarende svakt lag;
2017-04-07;Ofoten;2;2 Moderat;Nysnøflak;Dypt vedvarende svakt lag;
2017-04-08;Ofoten;2;2 Moderat;Nysnøflak;
2017-04-09;Ofoten;2;2 Moderat;Nysnøflak;
2017-04-10;Ofoten;2;2 Moderat;Nysnøflak;
2017-04-11;Ofoten;2;2 Moderat;Nysnøflak;
2017-04-12;Ofoten;2;2 Moderat;Nysnøflak;Våte løssnøskred ;
2017-04-13;Ofoten;2;2 Moderat;Fokksnø;Våte løssnøskred ;
2017-04-14;Ofoten;2;2 Moderat;Fokksnø;Våte løssnøskred ;
2017-04-15;Ofoten;2;2 Moderat;Fokksnø;Våte løssnøskred ;
2017-04-16;Ofoten;2;2 Moderat;Fokksnø;Våte løssnøskred ;
2017-04-17;Ofoten;2;2 Moderat;Fokksnø;Våte løssnøskred ;
2017-04-18;Ofoten;2;2 Moderat;Fokksnø;
2017-04-19;Ofoten;3;3 Betydelig;Nysnøflak;Vedvarende svakt lag;
2017-04-20;Ofoten;3;3 Betydelig;Nysnøflak;Vedvarende svakt lag;
2017-04-21;Ofoten;2;2 Moderat;Nysnøflak;Vedvarende svakt lag;
2017-04-22;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Nysnøflak;
2017-04-23;Ofoten;2;2 Moderat;Vedvarende svakt lag;Våte løssnøskred ;
2017-04-24;Ofoten;2;2 Moderat;Vedvarende svakt lag;Våte løssnøskred ;
2017-04-25;Ofoten;2;2 Moderat;Vedvarende svakt lag;Våte løssnøskred ;
2017-04-26;Ofoten;2;2 Moderat;Vedvarende svakt lag;Våte løssnøskred ;
2017-04-27;Ofoten;2;2 Moderat;Vedvarende svakt lag;Våte løssnøskred ;
2017-04-28;Ofoten;2;2 Moderat;Vedvarende svakt lag;Våte løssnøskred ;
2017-04-29;Ofoten;2;2 Moderat;Vedvarende svakt lag;Våte løssnøskred ;
2017-04-30;Ofoten;2;2 Moderat;Vedvarende svakt lag;Våte løssnøskred ;
2017-05-01;Ofoten;3;3 Betydelig;Nysnøflak;Vedvarende svakt lag;Tørre løssnøskred;
2017-05-02;Ofoten;3;3 Betydelig;Nysnøflak;Vedvarende svakt lag;
2017-05-03;Ofoten;2;2 Moderat;Nysnøflak;Vedvarende svakt lag;
2017-05-04;Ofoten;3;3 Betydelig;Våte flakskred;Vedvarende svakt lag;
2017-05-05;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2017-05-06;Ofoten;2;2 Moderat;Fokksnø;Dypt vedvarende svakt lag;
2017-05-07;Ofoten;1;1 Liten;Fokksnø;
2017-05-08;Ofoten;2;2 Moderat;Fokksnø;
2017-05-09;Ofoten;2;2 Moderat;Våte løssnøskred ;Fokksnø;
2017-05-10;Ofoten;1;1 Liten;Våte løssnøskred ;
2017-05-11;Ofoten;1;1 Liten;Våte løssnøskred ;
2017-05-12;Ofoten;1;1 Liten;Våte løssnøskred ;
2017-05-13;Ofoten;1;1 Liten;Våte løssnøskred ;
2017-05-14;Ofoten;1;1 Liten;Våte løssnøskred ;
2017-05-15;Ofoten;2;2 Moderat;Våte løssnøskred ;
2017-05-16;Ofoten;2;2 Moderat;Våte løssnøskred ;Våte flakskred;
2017-05-17;Ofoten;2;2 Moderat;Våte flakskred;Våte løssnøskred ;
2017-05-18;Ofoten;2;2 Moderat;Våte løssnøskred ;Våte flakskred;
2017-05-19;Ofoten;2;2 Moderat;Våte løssnøskred ;Våte flakskred;
2017-05-20;Ofoten;1;1 Liten;Våte løssnøskred ;Våte flakskred;
2017-05-21;Ofoten;1;1 Liten;Våte løssnøskred ;Våte flakskred;
2017-05-22;Ofoten;1;1 Liten;Våte løssnøskred ;Glideskred;
2017-05-23;Ofoten;1;1 Liten;Våte løssnøskred ;Glideskred;
2017-05-24;Ofoten;1;1 Liten;Våte løssnøskred ;Glideskred;
2017-05-25;Ofoten;2;2 Moderat;Nysnøflak;Våte løssnøskred ;
2017-05-26;Ofoten;2;2 Moderat;Nysnøflak;Våte løssnøskred ;
2017-05-27;Ofoten;1;1 Liten;Våte løssnøskred ;Glideskred;
2017-05-28;Ofoten;2;2 Moderat;Nysnøflak;
2017-05-29;Ofoten;2;2 Moderat;Våte flakskred;Glideskred;
2017-05-30;Ofoten;1;1 Liten;Våte løssnøskred ;
2017-05-31;Ofoten;2;2 Moderat;Nysnøflak;Våte løssnøskred ;
2017-12-01;Ofoten;2;2 Moderat;Vedvarende svakt lag;
2017-12-02;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2017-12-03;Ofoten;3;3 Betydelig;Fokksnø;Vedvarende svakt lag;
2017-12-04;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2017-12-05;Ofoten;3;3 Betydelig;Fokksnø;Vedvarende svakt lag;
2017-12-06;Ofoten;3;3 Betydelig;Fokksnø;Vedvarende svakt lag;
2017-12-07;Ofoten;3;3 Betydelig;Fokksnø;Vedvarende svakt lag;
2017-12-08;Ofoten;3;3 Betydelig;Fokksnø;Vedvarende svakt lag;
2017-12-09;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2017-12-10;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2017-12-11;Ofoten;2;2 Moderat;Fokksnø;
2017-12-12;Ofoten;2;2 Moderat;Fokksnø;
2017-12-13;Ofoten;2;2 Moderat;Fokksnø;Nysnøflak;
2017-12-14;Ofoten;2;2 Moderat;Nysnøflak;Fokksnø;
2017-12-15;Ofoten;2;2 Moderat;Fokksnø;
2017-12-16;Ofoten;2;2 Moderat;Nysnøflak;
2017-12-17;Ofoten;2;2 Moderat;Fokksnø;
2017-12-18;Ofoten;2;2 Moderat;Nysnøflak;
2017-12-19;Ofoten;3;3 Betydelig;Våte flakskred;
2017-12-20;Ofoten;3;3 Betydelig;Våte flakskred;Fokksnø;
2017-12-21;Ofoten;3;3 Betydelig;Fokksnø;
2017-12-22;Ofoten;3;3 Betydelig;Fokksnø;
2017-12-23;Ofoten;3;3 Betydelig;Fokksnø;
2017-12-24;Ofoten;3;3 Betydelig;Fokksnø;
2017-12-25;Ofoten;2;2 Moderat;Nysnøflak;Nysnøflak;
2017-12-26;Ofoten;2;2 Moderat;Nysnøflak;Nysnøflak;
2017-12-27;Ofoten;1;1 Liten;Nysnøflak;Nysnøflak;
2017-12-28;Ofoten;1;1 Liten;Nysnøflak;Nysnøflak;
2017-12-29;Ofoten;2;2 Moderat;Fokksnø;
2017-12-30;Ofoten;2;2 Moderat;Fokksnø;
2017-12-31;Ofoten;2;2 Moderat;Fokksnø;
2018-01-01;Ofoten;2;2 Moderat;Fokksnø;
2018-01-02;Ofoten;2;2 Moderat;Fokksnø;
2018-01-03;Ofoten;2;2 Moderat;Fokksnø;
2018-01-04;Ofoten;2;2 Moderat;Fokksnø;
2018-01-05;Ofoten;2;2 Moderat;Fokksnø;
2018-01-06;Ofoten;2;2 Moderat;Fokksnø;
2018-01-07;Ofoten;2;2 Moderat;Fokksnø;
2018-01-08;Ofoten;3;3 Betydelig;Fokksnø;
2018-01-09;Ofoten;4;4 Stor;Våte flakskred;Fokksnø;
2018-01-10;Ofoten;3;3 Betydelig;Fokksnø;
2018-01-11;Ofoten;2;2 Moderat;Fokksnø;
2018-01-12;Ofoten;2;2 Moderat;Fokksnø;
2018-01-13;Ofoten;2;2 Moderat;Fokksnø;
2018-01-14;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-01-15;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-01-16;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-01-17;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-01-18;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-01-19;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-01-20;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-01-21;Ofoten;1;1 Liten;Fokksnø;Vedvarende svakt lag;
2018-01-22;Ofoten;1;1 Liten;Fokksnø;Vedvarende svakt lag;
2018-01-23;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-01-24;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-01-25;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-01-26;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-01-27;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-01-28;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-01-29;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-01-30;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-01-31;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-01;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-02;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-03;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-04;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-05;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-06;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-07;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-08;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-09;Ofoten;1;1 Liten;Fokksnø;
2018-02-10;Ofoten;1;1 Liten;Fokksnø;
2018-02-11;Ofoten;1;1 Liten;Fokksnø;
2018-02-12;Ofoten;1;1 Liten;Fokksnø;
2018-02-13;Ofoten;1;1 Liten;Fokksnø;
2018-02-14;Ofoten;1;1 Liten;Fokksnø;
2018-02-15;Ofoten;1;1 Liten;Fokksnø;
2018-02-16;Ofoten;1;1 Liten;Fokksnø;
2018-02-17;Ofoten;1;1 Liten;Fokksnø;
2018-02-18;Ofoten;1;1 Liten;Fokksnø;
2018-02-19;Ofoten;1;1 Liten;Fokksnø;
2018-02-20;Ofoten;1;1 Liten;Fokksnø;
2018-02-21;Ofoten;1;1 Liten;Fokksnø;
2018-02-22;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-23;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-24;Ofoten;1;1 Liten;Vedvarende svakt lag;
2018-02-25;Ofoten;2;2 Moderat;Vedvarende svakt lag;
2018-02-26;Ofoten;2;2 Moderat;Vedvarende svakt lag;
2018-02-27;Ofoten;2;2 Moderat;Vedvarende svakt lag;
2018-02-28;Ofoten;2;2 Moderat;Vedvarende svakt lag;
2018-03-01;Ofoten;2;2 Moderat;Vedvarende svakt lag;
2018-03-02;Ofoten;2;2 Moderat;Vedvarende svakt lag;
2018-03-03;Ofoten;2;2 Moderat;Vedvarende svakt lag;
2018-03-04;Ofoten;2;2 Moderat;Vedvarende svakt lag;
2018-03-05;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-03-06;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-03-07;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-03-08;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-03-09;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-03-10;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-03-11;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-03-12;Ofoten;2;2 Moderat;Nysnøflak;Vedvarende svakt lag;
2018-03-13;Ofoten;2;2 Moderat;Nysnøflak;Vedvarende svakt lag;
2018-03-14;Ofoten;2;2 Moderat;Vedvarende svakt lag;Fokksnø;
2018-03-15;Ofoten;2;2 Moderat;Fokksnø;Vedvarende svakt lag;
2018-03-16;Ofoten;2;2 Moderat;Vedvarende svakt lag;
2018-03-17;Ofoten;3;3 Betydelig;Fokksnø;Vedvarende svakt lag;Våte flakskred;
2018-03-18;Ofoten;4;4 Stor;Fokksnø;Vedvarende svakt lag;
2018-03-19;Ofoten;3;3 Betydelig;Fokksnø;Vedvarende svakt lag;
2018-03-20;Ofoten;3;3 Betydelig;Fokksnø;Vedvarende svakt lag;
2018-03-21;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-03-22;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-03-23;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-03-24;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;Våte løssnøskred ;
2018-03-25;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-03-26;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-03-27;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-03-28;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-03-29;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-03-30;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-03-31;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-04-01;Ofoten;3;3 Betydelig;Nysnøflak;Vedvarende svakt lag;
2018-04-02;Ofoten;3;3 Betydelig;Nysnøflak;Vedvarende svakt lag;
2018-04-03;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Nysnøflak;
2018-04-04;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Nysnøflak;
2018-04-05;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Nysnøflak;
2018-04-06;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;Vedvarende svakt lag;
2018-04-07;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;Vedvarende svakt lag;
2018-04-08;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;Vedvarende svakt lag;
2018-04-09;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-04-10;Ofoten;3;3 Betydelig;Vedvarende svakt lag;Fokksnø;
2018-04-11;Ofoten;2;2 Moderat;
